exporter,importer,year,service_category,trade_value
JPN,USA,2020,total_services,71616.9
JPN,USA,2020,transport,13608.1
JPN,USA,2020,travel,14218.8
JPN,USA,2021,financial,8409.5
JPN,USA,2021,other_business,22473.2
JPN,USA,2021,telecom,7708.9
JPN,USA,2021,total_services,77960.2
JPN,USA,2021,transport,11515.4
JPN,USA,2021,travel,15156.2
KOR,AUS,2019,financial,243.8
KOR,AUS,2019,other_business,711.2
KOR,AUS,2019,telecom,269.3
KOR,AUS,2019,total_services,2045.6
KOR,AUS,2019,transport,353.4
KOR,AUS,2019,travel,468.8
KOR,AUS,2020,financial,261.7
KOR,AUS,2020,other_business,676.2
KOR,AUS,2020,telecom,220.9
KOR,AUS,2020,total_services,2169.6
KOR,AUS,2020,transport,308.2
KOR,AUS,2020,travel,695.9
KOR,AUS,2021,financial,244.7
KOR,AUS,2021,other_business,738.6
KOR,AUS,2021,telecom,298.8
KOR,AUS,2021,total_services,2724.8
KOR,AUS,2021,transport,396.1
KOR,AUS,2021,travel,486.1
KOR,BEL,2019,financial,84.3
KOR,BEL,2019,other_business,368.6
KOR,BEL,2019,telecom,80.3
KOR,BEL,2019,total_services,1052.1
KOR,BEL,2019,transport,140.2
KOR,BEL,2019,travel,156.9
KOR,BEL,2020,financial,108.1
KOR,BEL,2020,other_business,253.3
KOR,BEL,2020,telecom,74.3
KOR,BEL,2020,total_services,760.6
KOR,BEL,2020,transport,130.2
KOR,BEL,2020,travel,166.1
KOR,BEL,2021,financial,76.2
KOR,BEL,2021,other_business,368.0
KOR,BEL,2021,telecom,84.3
KOR,BEL,2021,total_services,903.2
KOR,BEL,2021,transport,181.7
KOR,BEL,2021,travel,257.2
KOR,BRA,2019,financial,255.2
KOR,BRA,2019,other_business,653.4
KOR,BRA,2019,telecom,264.6
KOR,BRA,2019,total_services,2303.2
KOR,BRA,2019,transport,474.6
KOR,BRA,2019,travel,574.4
KOR,BRA,2020,financial,281.3
KOR,BRA,2020,other_business,845.0
KOR,BRA,2020,telecom,224.7
KOR,BRA,2020,total_services,2215.9
KOR,BRA,2020,transport,406.5
KOR,BRA,2020,travel,512.3
KOR,BRA,2021,financial,342.9
KOR,BRA,2021,other_business,887.6
KOR,BRA,2021,telecom,220.2
KOR,BRA,2021,total_services,2173.6
KOR,BRA,2021,transport,435.0
KOR,BRA,2021,travel,404.6
KOR,CAN,2019,financial,362.5
KOR,CAN,2019,other_business,914.8
KOR,CAN,2019,telecom,389.0
KOR,CAN,2019,total_services,2780.9
KOR,CAN,2019,transport,590.8
KOR,CAN,2019,travel,617.4
KOR,CAN,2020,financial,333.3
KOR,CAN,2020,other_business,908.4
KOR,CAN,2020,telecom,270.9
KOR,CAN,2020,total_services,2884.2
KOR,CAN,2020,transport,603.3
KOR,CAN,2020,travel,483.5
KOR,CAN,2021,financial,359.5
KOR,CAN,2021,other_business,1110.3
KOR,CAN,2021,telecom,286.2
KOR,CAN,2021,total_services,2452.5
KOR,CAN,2021,transport,524.7
KOR,CAN,2021,travel,629.7
KOR,CHE,2019,financial,172.4
KOR,CHE,2019,other_business,474.4
KOR,CHE,2019,telecom,153.3
KOR,CHE,2019,total_services,865.6
KOR,CHE,2019,transport,182.2
KOR,CHE,2019,travel,277.0
KOR,CHE,2020,financial,122.6
KOR,CHE,2020,other_business,517.6
KOR,CHE,2020,telecom,119.1
KOR,CHE,2020,total_services,1136.6
KOR,CHE,2020,transport,220.4
KOR,CHE,2020,travel,300.0
KOR,CHE,2021,financial,152.5
KOR,CHE,2021,other_business,383.6
KOR,CHE,2021,telecom,126.1
KOR,CHE,2021,total_services,1172.8
KOR,CHE,2021,transport,233.3
KOR,CHE,2021,travel,264.6
KOR,CHN,2019,financial,1972.9
KOR,CHN,2019,other_business,12102.2
KOR,CHN,2019,telecom,2647.0
KOR,CHN,2019,total_services,19161.3
KOR,CHN,2019,transport,4217.7
KOR,CHN,2019,travel,4505.2
KOR,CHN,2020,financial,2487.1
KOR,CHN,2020,other_business,8869.1
KOR,CHN,2020,telecom,2474.5
KOR,CHN,2020,total_services,22466.1
KOR,CHN,2020,transport,3768.8
KOR,CHN,2020,travel,4647.6
KOR,CHN,2021,financial,2759.4
KOR,CHN,2021,other_business,8257.8
KOR,CHN,2021,telecom,2389.7
KOR,CHN,2021,total_services,26044.2
KOR,CHN,2021,transport,4328.4
KOR,CHN,2021,travel,5908.3
KOR,DEU,2019,financial,817.9
KOR,DEU,2019,other_business,2249.7
KOR,DEU,2019,telecom,693.1
KOR,DEU,2019,total_services,6098.7
KOR,DEU,2019,transport,923.2
KOR,DEU,2019,travel,1107.4
KOR,DEU,2020,financial,683.7
KOR,DEU,2020,other_business,2552.2
KOR,DEU,2020,telecom,679.4
KOR,DEU,2020,total_services,7372.9
KOR,DEU,2020,transport,893.4
KOR,DEU,2020,travel,1294.8
KOR,DEU,2021,financial,882.0
KOR,DEU,2021,other_business,2494.6
KOR,DEU,2021,telecom,561.3
KOR,DEU,2021,total_services,4829.3
KOR,DEU,2021,transport,1173.3
KOR,DEU,2021,travel,1302.4
KOR,ESP,2019,financial,307.4
KOR,ESP,2019,other_business,833.6
KOR,ESP,2019,telecom,205.1
KOR,ESP,2019,total_services,1899.9
KOR,ESP,2019,transport,398.2
KOR,ESP,2019,travel,500.1
KOR,ESP,2020,financial,236.1
KOR,ESP,2020,other_business,842.5
KOR,ESP,2020,telecom,230.4
KOR,ESP,2020,total_services,1806.2
KOR,ESP,2020,transport,369.1
KOR,ESP,2020,travel,417.5
KOR,ESP,2021,financial,228.1
KOR,ESP,2021,other_business,561.6
KOR,ESP,2021,telecom,233.4
KOR,ESP,2021,total_services,1940.1
KOR,ESP,2021,transport,363.6
KOR,ESP,2021,travel,500.0
KOR,FRA,2019,financial,680.3
KOR,FRA,2019,other_business,1524.9
KOR,FRA,2019,telecom,349.5
KOR,FRA,2019,total_services,4126.8
KOR,FRA,2019,transport,849.0
KOR,FRA,2019,travel,800.0
KOR,FRA,2020,financial,555.5
KOR,FRA,2020,other_business,1678.5
KOR,FRA,2020,telecom,385.3
KOR,FRA,2020,total_services,4731.1
KOR,FRA,2020,transport,720.6
KOR,FRA,2020,travel,912.0
KOR,FRA,2021,financial,490.3
KOR,FRA,2021,other_business,1484.2
KOR,FRA,2021,telecom,425.2
KOR,FRA,2021,total_services,3677.5
KOR,FRA,2021,transport,721.9
KOR,FRA,2021,travel,839.0
KOR,GBR,2019,financial,547.5
KOR,GBR,2019,other_business,1259.7
KOR,GBR,2019,telecom,477.1
KOR,GBR,2019,total_services,5215.5
KOR,GBR,2019,transport,795.2
KOR,GBR,2019,travel,1197.2
KOR,GBR,2020,financial,667.2
KOR,GBR,2020,other_business,1408.5
KOR,GBR,2020,telecom,430.2
KOR,GBR,2020,total_services,4382.4
KOR,GBR,2020,transport,873.2
KOR,GBR,2020,travel,1162.5
KOR,GBR,2021,financial,600.2
KOR,GBR,2021,other_business,1567.2
KOR,GBR,2021,telecom,476.7
KOR,GBR,2021,total_services,4376.3
KOR,GBR,2021,transport,987.4
KOR,GBR,2021,travel,975.5
KOR,HKG,2019,financial,90.9
KOR,HKG,2019,other_business,204.3
KOR,HKG,2019,telecom,56.8
KOR,HKG,2019,total_services,657.6
KOR,HKG,2019,transport,104.3
KOR,HKG,2019,travel,148.1
KOR,HKG,2020,financial,89.0
KOR,HKG,2020,other_business,297.3
KOR,HKG,2020,telecom,57.3
KOR,HKG,2020,total_services,853.3
KOR,HKG,2020,transport,113.2
KOR,HKG,2020,travel,114.5
KOR,HKG,2021,financial,72.2
KOR,HKG,2021,other_business,252.5
KOR,HKG,2021,telecom,65.0
KOR,HKG,2021,total_services,642.4
KOR,HKG,2021,transport,107.7
KOR,HKG,2021,travel,131.7
KOR,IND,2019,financial,468.3
KOR,IND,2019,other_business,1869.4
KOR,IND,2019,telecom,502.4
KOR,IND,2019,total_services,4813.7
KOR,IND,2019,transport,662.0
KOR,IND,2019,travel,1215.8
KOR,IND,2020,financial,716.6
KOR,IND,2020,other_business,1662.6
KOR,IND,2020,telecom,560.4
KOR,IND,2020,total_services,5169.2
KOR,IND,2020,transport,830.9
KOR,IND,2020,travel,1029.3
KOR,IND,2021,financial,631.6
KOR,IND,2021,other_business,1516.6
KOR,IND,2021,telecom,370.1
KOR,IND,2021,total_services,4842.1
KOR,IND,2021,transport,825.6
KOR,IND,2021,travel,967.3
KOR,IRL,2019,financial,86.8
KOR,IRL,2019,other_business,343.3
KOR,IRL,2019,telecom,78.7
KOR,IRL,2019,total_services,916.6
KOR,IRL,2019,transport,151.1
KOR,IRL,2019,travel,188.6
KOR,IRL,2020,financial,75.7
KOR,IRL,2020,other_business,229.7
KOR,IRL,2020,telecom,69.5
KOR,IRL,2020,total_services,731.7
KOR,IRL,2020,transport,134.2
KOR,IRL,2020,travel,153.9
KOR,IRL,2021,financial,110.4
KOR,IRL,2021,other_business,245.7
KOR,IRL,2021,telecom,85.1
KOR,IRL,2021,total_services,811.9
KOR,IRL,2021,transport,158.9
KOR,IRL,2021,travel,180.2
KOR,ITA,2019,financial,463.7
KOR,ITA,2019,other_business,1056.9
KOR,ITA,2019,telecom,334.6
KOR,ITA,2019,total_services,3792.1
KOR,ITA,2019,transport,427.2
KOR,ITA,2019,travel,572.8
KOR,ITA,2020,financial,316.9
KOR,ITA,2020,other_business,1182.5
KOR,ITA,2020,telecom,261.0
KOR,ITA,2020,total_services,3054.2
KOR,ITA,2020,transport,523.7
KOR,ITA,2020,travel,775.3
KOR,ITA,2021,financial,312.9
KOR,ITA,2021,other_business,1308.7
KOR,ITA,2021,telecom,319.7
KOR,ITA,2021,total_services,2786.7
KOR,ITA,2021,transport,420.7
KOR,ITA,2021,travel,633.6
KOR,JPN,2019,financial,838.2
KOR,JPN,2019,other_business,3121.2
KOR,JPN,2019,telecom,693.7
KOR,JPN,2019,total_services,5450.5
KOR,JPN,2019,transport,1124.0
KOR,JPN,2019,travel,1930.3
KOR,JPN,2020,financial,692.5
KOR,JPN,2020,other_business,2103.8
KOR,JPN,2020,telecom,696.6
KOR,JPN,2020,total_services,6691.9
KOR,JPN,2020,transport,1298.9
KOR,JPN,2020,travel,1259.5
KOR,JPN,2021,financial,787.8
KOR,JPN,2021,other_business,2289.8
KOR,JPN,2021,telecom,602.4
KOR,JPN,2021,total_services,6606.5
KOR,JPN,2021,transport,1307.6
KOR,JPN,2021,travel,1217.0
KOR,NLD,2019,financial,161.1
KOR,NLD,2019,other_business,568.7
KOR,NLD,2019,telecom,172.6
KOR,NLD,2019,total_services,1715.1
KOR,NLD,2019,transport,306.0
KOR,NLD,2019,travel,367.0
KOR,NLD,2020,financial,213.8
KOR,NLD,2020,other_business,395.0
KOR,NLD,2020,telecom,182.2
KOR,NLD,2020,total_services,1598.7
KOR,NLD,2020,transport,374.6
KOR,NLD,2020,travel,330.7
KOR,NLD,2021,financial,174.7
KOR,NLD,2021,other_business,535.3
KOR,NLD,2021,telecom,133.9
KOR,NLD,2021,total_services,1599.1
KOR,NLD,2021,transport,260.1
KOR,NLD,2021,travel,279.3
KOR,RUS,2019,financial,264.7
KOR,RUS,2019,other_business,917.6
KOR,RUS,2019,telecom,218.0
KOR,RUS,2019,total_services,2613.7
KOR,RUS,2019,transport,426.8
KOR,RUS,2019,travel,445.7
KOR,RUS,2020,financial,250.7
KOR,RUS,2020,other_business,1282.0
KOR,RUS,2020,telecom,234.3
KOR,RUS,2020,total_services,3307.1
KOR,RUS,2020,transport,460.5
KOR,RUS,2020,travel,579.9
KOR,RUS,2021,financial,265.3
KOR,RUS,2021,other_business,1042.9
KOR,RUS,2021,telecom,279.4
KOR,RUS,2021,total_services,2595.0
KOR,RUS,2021,transport,470.9
KOR,RUS,2021,travel,550.9
KOR,SGP,2019,financial,66.4
KOR,SGP,2019,other_business,204.2
KOR,SGP,2019,telecom,63.2
KOR,SGP,2019,total_services,637.7
KOR,SGP,2019,transport,97.9
KOR,SGP,2019,travel,227.3
KOR,SGP,2020,financial,74.4
KOR,SGP,2020,other_business,296.1
KOR,SGP,2020,telecom,57.2
KOR,SGP,2020,total_services,678.2
KOR,SGP,2020,transport,125.9
KOR,SGP,2020,travel,161.9
KOR,SGP,2021,financial,82.7
KOR,SGP,2021,other_business,222.3
KOR,SGP,2021,telecom,62.0
KOR,SGP,2021,total_services,717.8
KOR,SGP,2021,transport,119.7
KOR,SGP,2021,travel,164.6
KOR,USA,2019,financial,3773.9
KOR,USA,2019,other_business,10274.7
KOR,USA,2019,telecom,2389.3
KOR,USA,2019,total_services,31012.4
KOR,USA,2019,transport,4607.4
KOR,USA,2019,travel,6360.6
KOR,USA,2020,financial,3475.0
KOR,USA,2020,other_business,13449.2
KOR,USA,2020,telecom,2812.0
KOR,USA,2020,total_services,37730.4
KOR,USA,2020,transport,6243.5
KOR,USA,2020,travel,7036.6
KOR,USA,2021,financial,4005.2
KOR,USA,2021,other_business,12563.7
KOR,USA,2021,telecom,3129.7
KOR,USA,2021,total_services,27238.7
KOR,USA,2021,transport,5825.0
KOR,USA,2021,travel,6954.4
NLD,AUS,2019,financial,500.0
NLD,AUS,2019,other_business,2163.0
NLD,AUS,2019,telecom,434.4
NLD,AUS,2019,total_services,6032.4
NLD,AUS,2019,transport,966.4
NLD,AUS,2019,travel,1302.0
NLD,AUS,2020,financial,545.0
NLD,AUS,2020,other_business,2109.7
NLD,AUS,2020,telecom,487.1
NLD,AUS,2020,total_services,4812.7
NLD,AUS,2020,transport,995.0
NLD,AUS,2020,travel,1144.5
NLD,AUS,2021,financial,573.0
NLD,AUS,2021,other_business,1941.8
NLD,AUS,2021,telecom,451.2
NLD,AUS,2021,total_services,5422.1
NLD,AUS,2021,transport,1061.0
NLD,AUS,2021,travel,1379.7
NLD,BEL,2019,financial,262.2
NLD,BEL,2019,other_business,768.7
NLD,BEL,2019,telecom,154.3
NLD,BEL,2019,total_services,1534.7
NLD,BEL,2019,transport,355.1
NLD,BEL,2019,travel,426.7
NLD,BEL,2020,financial,192.5
NLD,BEL,2020,other_business,779.5
NLD,BEL,2020,telecom,162.2
NLD,BEL,2020,total_services,1566.0
NLD,BEL,2020,transport,236.0
NLD,BEL,2020,travel,381.7
NLD,BEL,2021,financial,236.1
NLD,BEL,2021,other_business,645.9
NLD,BEL,2021,telecom,212.2
NLD,BEL,2021,total_services,1724.8
NLD,BEL,2021,transport,304.5
NLD,BEL,2021,travel,397.7
NLD,BRA,2019,financial,727.8
NLD,BRA,2019,other_business,2696.2
NLD,BRA,2019,telecom,484.9
NLD,BRA,2019,total_services,5878.9
NLD,BRA,2019,transport,931.6
NLD,BRA,2019,travel,1198.5
NLD,BRA,2020,financial,631.3
NLD,BRA,2020,other_business,2021.0
NLD,BRA,2020,telecom,447.8
NLD,BRA,2020,total_services,5762.5
NLD,BRA,2020,transport,914.8
NLD,BRA,2020,travel,1269.7
NLD,BRA,2021,financial,601.8
NLD,BRA,2021,other_business,1896.5
NLD,BRA,2021,telecom,336.8
NLD,BRA,2021,total_services,5569.6
NLD,BRA,2021,transport,717.9
NLD,BRA,2021,travel,1070.6
NLD,CAN,2019,financial,761.8
NLD,CAN,2019,other_business,2882.3
NLD,CAN,2019,telecom,638.5
NLD,CAN,2019,total_services,5239.9
NLD,CAN,2019,transport,1328.2
NLD,CAN,2019,travel,1503.7
NLD,CAN,2020,financial,851.0
NLD,CAN,2020,other_business,3436.8
NLD,CAN,2020,telecom,574.4
NLD,CAN,2020,total_services,6739.6
NLD,CAN,2020,transport,1182.4
NLD,CAN,2020,travel,1559.1
NLD,CAN,2021,financial,1086.3
NLD,CAN,2021,other_business,1977.3
NLD,CAN,2021,telecom,702.5
NLD,CAN,2021,total_services,7260.5
NLD,CAN,2021,transport,1087.7
NLD,CAN,2021,travel,1689.2
NLD,CHE,2019,financial,382.4
NLD,CHE,2019,other_business,1268.0
NLD,CHE,2019,telecom,268.9
NLD,CHE,2019,total_services,2215.9
NLD,CHE,2019,transport,431.9
NLD,CHE,2019,travel,673.3
NLD,CHE,2020,financial,314.0
NLD,CHE,2020,other_business,1261.6
NLD,CHE,2020,telecom,207.0
NLD,CHE,2020,total_services,2861.3
NLD,CHE,2020,transport,418.6
NLD,CHE,2020,travel,556.0
NLD,CHE,2021,financial,333.0
NLD,CHE,2021,other_business,1166.1
NLD,CHE,2021,telecom,277.1
NLD,CHE,2021,total_services,2635.8
NLD,CHE,2021,transport,437.0
NLD,CHE,2021,travel,525.2
NLD,CHN,2019,financial,7132.2
NLD,CHN,2019,other_business,20024.8
NLD,CHN,2019,telecom,6416.2
NLD,CHN,2019,total_services,49161.8
NLD,CHN,2019,transport,8634.3
NLD,CHN,2019,travel,11032.0
NLD,CHN,2020,financial,8892.2
NLD,CHN,2020,other_business,23339.4
NLD,CHN,2020,telecom,5152.5
NLD,CHN,2020,total_services,39383.0
NLD,CHN,2020,transport,12035.4
NLD,CHN,2020,travel,9999.5
NLD,CHN,2021,financial,7488.1
NLD,CHN,2021,other_business,24881.9
NLD,CHN,2021,telecom,4635.7
NLD,CHN,2021,total_services,49246.2
NLD,CHN,2021,transport,10154.4
NLD,CHN,2021,travel,12449.1
NLD,DEU,2019,financial,1534.2
NLD,DEU,2019,other_business,3738.7
NLD,DEU,2019,telecom,1512.8
NLD,DEU,2019,total_services,11675.0
NLD,DEU,2019,transport,2507.9
NLD,DEU,2019,travel,2800.2
NLD,DEU,2020,financial,1575.1
NLD,DEU,2020,other_business,5160.9
NLD,DEU,2020,telecom,1207.1
NLD,DEU,2020,total_services,12360.4
NLD,DEU,2020,transport,2212.8
NLD,DEU,2020,travel,2697.6
NLD,DEU,2021,financial,1599.1
NLD,DEU,2021,other_business,4471.2
NLD,DEU,2021,telecom,1188.1
NLD,DEU,2021,total_services,13464.5
NLD,DEU,2021,transport,2064.3
NLD,DEU,2021,travel,3868.4
NLD,ESP,2019,financial,521.9
NLD,ESP,2019,other_business,1370.1
NLD,ESP,2019,telecom,454.4
NLD,ESP,2019,total_services,4794.4
NLD,ESP,2019,transport,990.8
NLD,ESP,2019,travel,1005.7
NLD,ESP,2020,financial,573.1
NLD,ESP,2020,other_business,1439.6
NLD,ESP,2020,telecom,639.5
NLD,ESP,2020,total_services,4480.0
NLD,ESP,2020,transport,718.0
NLD,ESP,2020,travel,1194.2
NLD,ESP,2021,financial,669.6
NLD,ESP,2021,other_business,1871.4
NLD,ESP,2021,telecom,577.9
NLD,ESP,2021,total_services,4262.5
NLD,ESP,2021,transport,935.0
NLD,ESP,2021,travel,920.6
NLD,FRA,2019,financial,825.8
NLD,FRA,2019,other_business,3610.2
NLD,FRA,2019,telecom,963.0
NLD,FRA,2019,total_services,10573.1
NLD,FRA,2019,transport,1408.7
NLD,FRA,2019,travel,2241.0
NLD,FRA,2020,financial,1327.6
NLD,FRA,2020,other_business,2720.5
NLD,FRA,2020,telecom,1046.2
NLD,FRA,2020,total_services,6983.4
NLD,FRA,2020,transport,1730.2
NLD,FRA,2020,travel,1592.5
NLD,FRA,2021,financial,1114.6
NLD,FRA,2021,other_business,3679.9
NLD,FRA,2021,telecom,1239.6
NLD,FRA,2021,total_services,7705.9
NLD,FRA,2021,transport,1454.9
NLD,FRA,2021,travel,1821.3
NLD,GBR,2019,financial,1106.1
NLD,GBR,2019,other_business,4147.2
NLD,GBR,2019,telecom,1145.9
NLD,GBR,2019,total_services,8520.2
NLD,GBR,2019,transport,2222.4
NLD,GBR,2019,travel,2938.2
NLD,GBR,2020,financial,1360.2
NLD,GBR,2020,other_business,3414.2
NLD,GBR,2020,telecom,1087.7
NLD,GBR,2020,total_services,8218.7
NLD,GBR,2020,transport,1817.0
NLD,GBR,2020,travel,2916.4
NLD,GBR,2021,financial,1211.2
NLD,GBR,2021,other_business,3340.4
NLD,GBR,2021,telecom,1084.7
NLD,GBR,2021,total_services,10208.4
NLD,GBR,2021,transport,2026.4
NLD,GBR,2021,travel,1796.9
NLD,HKG,2019,financial,178.5
NLD,HKG,2019,other_business,581.2
NLD,HKG,2019,telecom,147.6
NLD,HKG,2019,total_services,1038.4
NLD,HKG,2019,transport,315.0
NLD,HKG,2019,travel,296.8
NLD,HKG,2020,financial,155.0
NLD,HKG,2020,other_business,584.5
NLD,HKG,2020,telecom,117.6
NLD,HKG,2020,total_services,1393.0
NLD,HKG,2020,transport,257.9
NLD,HKG,2020,travel,328.9
NLD,HKG,2021,financial,171.7
NLD,HKG,2021,other_business,563.6
NLD,HKG,2021,telecom,181.9
NLD,HKG,2021,total_services,1869.8
NLD,HKG,2021,transport,345.1
NLD,HKG,2021,travel,355.8
NLD,IND,2019,financial,1261.7
NLD,IND,2019,other_business,3671.7
NLD,IND,2019,telecom,1206.6
NLD,IND,2019,total_services,10282.5
NLD,IND,2019,transport,2189.3
NLD,IND,2019,travel,2124.6
NLD,IND,2020,financial,1141.0
NLD,IND,2020,other_business,4441.6
NLD,IND,2020,telecom,972.5
NLD,IND,2020,total_services,10739.8
NLD,IND,2020,transport,2017.1
NLD,IND,2020,travel,2180.5
NLD,IND,2021,financial,1257.0
NLD,IND,2021,other_business,4810.2
NLD,IND,2021,telecom,1386.0
NLD,IND,2021,total_services,8932.0
NLD,IND,2021,transport,2036.3
NLD,IND,2021,travel,2814.6
NLD,IRL,2019,financial,192.6
NLD,IRL,2019,other_business,968.0
NLD,IRL,2019,telecom,164.7
NLD,IRL,2019,total_services,1553.6
NLD,IRL,2019,transport,224.4
NLD,IRL,2019,travel,376.5
NLD,IRL,2020,financial,215.0
NLD,IRL,2020,other_business,515.0
NLD,IRL,2020,telecom,200.9
NLD,IRL,2020,total_services,1905.1
NLD,IRL,2020,transport,471.9
NLD,IRL,2020,travel,416.0
NLD,IRL,2021,financial,227.0
NLD,IRL,2021,other_business,830.0
NLD,IRL,2021,telecom,179.8
NLD,IRL,2021,total_services,1823.2
NLD,IRL,2021,transport,394.4
NLD,IRL,2021,travel,371.3
NLD,ITA,2019,financial,744.8
NLD,ITA,2019,other_business,2781.4
NLD,ITA,2019,telecom,696.2
NLD,ITA,2019,total_services,6349.6
NLD,ITA,2019,transport,1253.8
NLD,ITA,2019,travel,1361.3
NLD,ITA,2020,financial,688.5
NLD,ITA,2020,other_business,2720.2
NLD,ITA,2020,telecom,692.6
NLD,ITA,2020,total_services,6254.6
NLD,ITA,2020,transport,1221.5
NLD,ITA,2020,travel,1307.3
NLD,ITA,2021,financial,899.3
NLD,ITA,2021,other_business,3356.4
NLD,ITA,2021,telecom,704.4
NLD,ITA,2021,total_services,8823.3
NLD,ITA,2021,transport,1084.3
NLD,ITA,2021,travel,1451.4
NLD,JPN,2019,financial,1644.9
NLD,JPN,2019,other_business,4954.9
NLD,JPN,2019,telecom,1857.7
NLD,JPN,2019,total_services,13232.0
NLD,JPN,2019,transport,2385.2
NLD,JPN,2019,travel,3340.8
NLD,JPN,2020,financial,1670.1
NLD,JPN,2020,other_business,6193.0
NLD,JPN,2020,telecom,1803.1
NLD,JPN,2020,total_services,16755.2
NLD,JPN,2020,transport,3104.6
NLD,JPN,2020,travel,3161.4
NLD,JPN,2021,financial,1701.7
NLD,JPN,2021,other_business,6073.1
NLD,JPN,2021,telecom,1822.8
NLD,JPN,2021,total_services,16905.3
NLD,JPN,2021,transport,2511.7
NLD,JPN,2021,travel,2784.3
NLD,KOR,2019,financial,854.0
NLD,KOR,2019,other_business,2118.9
NLD,KOR,2019,telecom,607.7
NLD,KOR,2019,total_services,5882.1
NLD,KOR,2019,transport,1087.4
NLD,KOR,2019,travel,1384.5
NLD,KOR,2020,financial,721.8
NLD,KOR,2020,other_business,1896.2
NLD,KOR,2020,telecom,694.1
NLD,KOR,2020,total_services,7302.2
NLD,KOR,2020,transport,818.8
NLD,KOR,2020,travel,1301.8
NLD,KOR,2021,financial,597.5
NLD,KOR,2021,other_business,2303.8
NLD,KOR,2021,telecom,646.7
NLD,KOR,2021,total_services,5265.6
NLD,KOR,2021,transport,830.1
NLD,KOR,2021,travel,1126.0
NLD,RUS,2019,financial,707.3
NLD,RUS,2019,other_business,2002.3
NLD,RUS,2019,telecom,415.2
NLD,RUS,2019,total_services,6406.2
NLD,RUS,2019,transport,1209.7
NLD,RUS,2019,travel,1151.8
NLD,RUS,2020,financial,652.6
NLD,RUS,2020,other_business,1818.5
NLD,RUS,2020,telecom,586.3
NLD,RUS,2020,total_services,5987.0
NLD,RUS,2020,transport,1326.2
NLD,RUS,2020,travel,1226.1
NLD,RUS,2021,financial,819.9
NLD,RUS,2021,other_business,2820.6
NLD,RUS,2021,telecom,604.0
NLD,RUS,2021,total_services,5896.1
NLD,RUS,2021,transport,1228.9
NLD,RUS,2021,travel,1086.5
NLD,SGP,2019,financial,192.4
NLD,SGP,2019,other_business,597.4
NLD,SGP,2019,telecom,183.8
NLD,SGP,2019,total_services,1174.6
NLD,SGP,2019,transport,259.4
NLD,SGP,2019,travel,284.0
NLD,SGP,2020,financial,164.4
NLD,SGP,2020,other_business,544.8
NLD,SGP,2020,telecom,126.7
NLD,SGP,2020,total_services,1537.0
NLD,SGP,2020,transport,201.6
NLD,SGP,2020,travel,303.5
NLD,SGP,2021,financial,186.6
NLD,SGP,2021,other_business,424.7
NLD,SGP,2021,telecom,168.6
NLD,SGP,2021,total_services,1508.4
NLD,SGP,2021,transport,291.7
NLD,SGP,2021,travel,318.8
NLD,USA,2019,financial,8712.6
NLD,USA,2019,other_business,31752.7
NLD,USA,2019,telecom,9232.0
NLD,USA,2019,total_services,65286.8
NLD,USA,2019,transport,12326.6
NLD,USA,2019,travel,15238.1
NLD,USA,2020,financial,6520.8
NLD,USA,2020,other_business,25498.2
NLD,USA,2020,telecom,7717.6
NLD,USA,2020,total_services,92346.8
NLD,USA,2020,transport,12543.0
NLD,USA,2020,travel,20537.8
NLD,USA,2021,financial,8748.1
NLD,USA,2021,other_business,35355.6
NLD,USA,2021,telecom,6647.5
NLD,USA,2021,total_services,67862.8
NLD,USA,2021,transport,15137.4
NLD,USA,2021,travel,17729.0
RUS,AUS,2019,financial,153.5
RUS,AUS,2019,other_business,429.9
RUS,AUS,2019,telecom,114.3
RUS,AUS,2019,total_services,1074.6
RUS,AUS,2019,transport,302.4
RUS,AUS,2019,travel,226.8
RUS,AUS,2020,financial,148.0
RUS,AUS,2020,other_business,384.4
RUS,AUS,2020,telecom,142.4
RUS,AUS,2020,total_services,1188.7
RUS,AUS,2020,transport,280.2
RUS,AUS,2020,travel,228.0
RUS,AUS,2021,financial,137.6
RUS,AUS,2021,other_business,595.9
RUS,AUS,2021,telecom,142.3
RUS,AUS,2021,total_services,1159.1
RUS,AUS,2021,transport,337.0
RUS,AUS,2021,travel,256.0
RUS,BEL,2019,financial,44.5
RUS,BEL,2019,other_business,158.2
RUS,BEL,2019,telecom,41.6
RUS,BEL,2019,total_services,314.2
RUS,BEL,2019,transport,59.4
RUS,BEL,2019,travel,95.1
RUS,BEL,2020,financial,41.5
RUS,BEL,2020,other_business,137.7
RUS,BEL,2020,telecom,32.5
RUS,BEL,2020,total_services,387.6
RUS,BEL,2020,transport,64.0
RUS,BEL,2020,travel,80.4
RUS,BEL,2021,financial,60.3
RUS,BEL,2021,other_business,155.0
RUS,BEL,2021,telecom,50.1
RUS,BEL,2021,total_services,428.4
RUS,BEL,2021,transport,74.2
RUS,BEL,2021,travel,96.7
RUS,BRA,2019,financial,153.6
RUS,BRA,2019,other_business,356.9
RUS,BRA,2019,telecom,94.9
RUS,BRA,2019,total_services,1056.4
RUS,BRA,2019,transport,235.9
RUS,BRA,2019,travel,313.5
RUS,BRA,2020,financial,160.8
RUS,BRA,2020,other_business,413.4
RUS,BRA,2020,telecom,121.2
RUS,BRA,2020,total_services,1542.9
RUS,BRA,2020,transport,253.9
RUS,BRA,2020,travel,231.4
